timewindow,port,external_ips,new_external_ips,num_conns,internal_ips,min_duration,max_duration,mean_duration,variance_duration,min_orig_bytes,max_orig_bytes,mean_orig_bytes,variance_orig_bytes,min_resp_bytes,max_resp_bytes,mean_resp_bytes,variance_resp_bytes,min_orig_pkts,max_orig_pkts,mean_orig_pkts,variance_orig_pkts,min_resp_pkts,max_resp_pkts,mean_resp_pkts,variance_resp_pkts,S0_count,S1_count,SF_count,REJ_count,S2_count,S3_count,RSTO_count,RSTR_count,RSTOS0_count,RSTRH_count,SH_count,SHR_count,OTH_count,failed_conn_count,zero_resp_bytes_count,label
267,80,56,6,124,40,1.5e-05,240.771753,8.496615831775701,837.5868885430083,0.0,9366.0,525.1121495327103,1243952.099572015,0.0,335611.0,21444.981308411214,1570807923.8127344,0.0,157.0,11.064516129032258,235.67325702393344,0.0,269.0,17.20967741935484,842.0044224765869,13,0,93,0,0,0,7,0,0,0,0,1,10,31,15,False
267,443,13,5,16,7,0.177558,62.7095,10.757515928571427,281.83278363255863,0.0,1689.0,567.7857142857143,290183.73979591846,0.0,15185.0,3205.4285714285716,15464170.102040818,1.0,19.0,8.0,28.749999999999996,0.0,17.0,7.0625,29.308593749999996,3,1,8,0,0,0,3,0,1,0,0,0,0,7,4,False
268,22,1,0,1,1,3.028704,3.028704,3.028704,0.0,2016.0,2016.0,2016.0,0.0,2465.0,2465.0,2465.0,0.0,18.0,18.0,18.0,0.0,15.0,15.0,15.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False
268,80,56,2,160,32,1.4e-05,243.781666,11.220756931034487,1229.649522357718,0.0,5367.0,466.50344827586207,539835.1879191439,0.0,97615.0,16227.386206896552,523101031.0232583,0.0,31.0,10.19375,53.756210937499986,0.0,76.0,14.54375,266.1980859375001,6,1,123,0,0,2,17,1,0,0,0,0,10,36,13,False
268,443,14,4,22,10,0.233024,275.446748,27.31006527272727,5363.894622667215,0.0,4840.0,892.0,1388459.0909090908,0.0,15185.0,5312.045454545455,34239204.49793389,1.0,22.0,10.5,40.88636363636363,0.0,26.0,10.318181818181818,37.30785123966942,2,3,16,0,0,0,1,0,0,0,0,0,0,3,5,False
269,80,63,3,158,44,1.5e-05,338.758135,15.680001778571429,2574.485771266576,0.0,9309.0,699.1428571428571,1900743.6795918369,0.0,106882.0,17729.307142857142,561689923.6985204,0.0,39.0,10.189873417721518,58.79939112321742,0.0,83.0,15.094936708860759,284.55427816055106,7,1,120,0,0,1,15,1,0,1,0,1,11,37,16,False
269,443,12,2,14,7,0.230765,246.387582,25.475736000000005,4143.964531219017,0.0,4434.0,832.9230769230769,1196144.6863905324,0.0,40621.0,11525.615384615385,184698422.39053255,1.0,26.0,13.357142857142858,64.9438775510204,0.0,38.0,15.214285714285714,119.16836734693875,0,1,9,0,0,0,2,0,1,0,0,0,1,4,1,False
270,80,55,4,146,41,1.4e-05,65.734783,3.7689457656250003,86.57129792548065,0.0,11952.0,806.203125,3891585.364990233,0.0,551569.0,21363.5625,2859090551.5117183,0.0,255.0,11.232876712328768,478.26083693000584,0.0,393.0,16.924657534246574,1306.6176111840875,15,0,104,0,0,1,14,1,1,1,0,0,9,42,23,False
270,443,13,3,17,11,0.35731,468.88694,56.86658592857143,14362.7630105319,0.0,2483.0,842.6428571428571,659683.3724489795,0.0,20522.0,6763.142857142857,52495845.26530612,0.0,111.0,13.823529411764707,627.204152249135,0.0,96.0,13.411764705882353,478.9480968858132,3,1,8,0,0,0,2,0,0,0,0,3,0,8,5,False
271,22,1,0,1,1,0.245565,0.245565,0.245565,0.0,104.0,104.0,104.0,0.0,104.0,104.0,104.0,0.0,3.0,3.0,3.0,0.0,2.0,2.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,False
271,80,51,0,133,43,6.6e-05,250.858382,6.794199254901961,929.1747662809601,0.0,5002.0,286.6666666666667,363925.8888888889,0.0,250595.0,23202.352941176472,1223495337.8166084,0.0,70.0,9.518796992481203,96.30979704901354,0.0,181.0,15.774436090225564,557.7837073887727,14,0,86,0,0,0,12,0,0,3,1,0,17,47,23,False
271,443,14,3,19,11,7e-05,308.723646,24.059533352941173,5123.668510427949,0.0,5798.0,1040.9411764705883,1639403.9377162629,1.0,45621.0,7151.235294117647,115475113.00346021,0.0,32.0,11.368421052631579,59.390581717451525,0.0,44.0,10.631578947368421,86.54847645429362,1,0,15,0,0,0,1,0,0,0,0,1,1,4,0,False
272,80,50,5,125,41,6.9e-05,395.383757,12.17837812264151,2280.7034271341945,0.0,8112.0,396.0943396226415,980701.0665717339,0.0,789283.0,33806.6037735849,10792270235.937342,0.0,133.0,11.68,213.22560000000007,0.0,557.0,23.808,4542.571135999997,12,0,88,0,0,0,13,1,0,2,0,1,8,37,14,False
272,443,11,3,13,8,0.588607,20.573665,7.884554272727272,49.35006383757293,0.0,3369.0,731.2727272727273,858852.561983471,0.0,15185.0,4112.909090909091,26348741.719008263,0.0,17.0,8.153846153846153,29.668639053254438,0.0,16.0,6.923076923076923,28.224852071005916,3,0,7,0,0,0,2,0,0,0,0,1,0,6,3,False
273,80,50,1,129,50,0.000106,85.910457,4.397006688073394,125.93072000183822,0.0,5968.0,299.8256880733945,373573.0246612238,0.0,96177.0,19798.1376146789,628432933.8250989,0.0,35.0,9.666666666666666,67.72609819121445,0.0,75.0,15.44186046511628,323.50243374797174,3,0,89,0,0,0,16,1,0,1,0,2,17,40,20,False
273,443,12,1,23,10,0.127603,273.36492,91.49929376190475,13550.390536483548,0.0,21257.0,1787.904761904762,19294181.895691607,0.0,15185.0,2357.8571428571427,12304672.693877552,0.0,47.0,11.73913043478261,80.80151228733459,0.0,49.0,10.521739130434783,83.11909262759924,2,0,14,0,0,0,6,0,0,0,0,1,0,9,1,False
274,22,1,0,1,1,7.833233,7.833233,7.833233,0.0,2016.0,2016.0,2016.0,0.0,2465.0,2465.0,2465.0,0.0,17.0,17.0,17.0,0.0,14.0,14.0,14.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False
274,80,41,2,116,32,1.4e-05,330.948364,8.64780896969697,1581.5046903459347,0.0,7058.0,417.5656565656566,748883.4780124477,0.0,3961716.0,60875.707070707074,155984456261.37885,0.0,1460.0,22.92241379310345,18028.55432520809,0.0,2802.0,40.37068965517241,66674.71603745542,8,0,87,1,0,0,9,0,2,1,0,0,8,29,14,False
274,443,9,1,14,8,0.268452,795.124173,60.02765535714286,41593.26039812243,0.0,1558.0,731.0,113822.71428571429,1.0,40621.0,12550.5,154991104.10714287,0.0,26.0,14.571428571428571,38.38775510204081,5.0,38.0,16.357142857142858,89.80102040816325,0,0,10,0,0,0,2,0,0,0,0,0,2,4,0,False
275,80,50,4,138,45,1.4e-05,126.867352,5.488782084745762,327.89146284126207,0.0,6725.0,370.7881355932203,654558.7432490663,0.0,106489.0,17915.966101694914,693599668.4225796,0.0,63.0,9.391304347826088,78.62948960302455,0.0,83.0,14.753623188405797,374.3306028145348,7,0,98,1,0,0,15,1,0,0,0,0,16,40,29,False
275,443,9,0,11,8,0.609883,591.091445,86.6169119090909,34141.267525440206,225.0,4337.0,1082.2727272727273,1142279.8347107437,425.0,28022.0,12039.727272727272,84227481.2892562,10.0,49.0,20.363636363636363,103.32231404958677,9.0,68.0,21.818181818181817,240.69421487603307,0,0,10,0,0,0,1,0,0,0,0,0,0,1,0,False
276,80,50,6,128,46,1.4e-05,63.861154,5.052829147058826,147.32878705415865,0.0,1480.0,297.1078431372549,98390.95895809305,0.0,480097.0,29232.774509803923,2885232829.292291,0.0,216.0,12.5078125,437.5624389648436,0.0,335.0,19.890625,1209.3005371093752,6,0,91,1,0,1,9,0,1,0,0,0,19,37,11,False
276,443,9,1,10,8,1.4e-05,230.53035,28.854512,4621.254577711454,0.0,27961.0,3819.1,65501181.09,0.0,24709.0,5005.3,46569615.410000004,1.0,47.0,13.0,159.20000000000002,1.0,41.0,11.2,118.76,0,0,5,1,0,0,3,0,0,0,0,0,1,5,1,False
277,22,1,0,1,1,1.3e-05,1.3e-05,1.3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,False
277,80,47,4,125,48,8.4e-05,115.040435,5.97849277,390.96370811774926,0.0,3543.0,270.7,160981.91,0.0,107746.0,21689.14,692363912.9803998,0.0,49.0,9.704,79.48838399999997,0.0,88.0,15.616,367.2445439999999,7,0,79,0,0,1,15,0,0,3,0,1,19,46,17,False
277,443,15,3,23,11,0.178753,20.613912,9.760937434782608,59.24604252208075,0.0,7020.0,1846.5652173913043,4325366.767485823,0.0,65456.0,12189.565217391304,304628038.6805293,0.0,44.0,14.130434782608695,103.85255198487714,0.0,60.0,15.826086956521738,222.57844990548205,1,0,16,0,0,0,5,0,0,0,0,1,0,7,2,False
278,80,41,2,131,58,1.4e-05,178.763245,7.811085840425531,727.6606217696717,0.0,3501.0,278.0744680851064,258088.49445450434,0.0,425641.0,26147.297872340427,2438495062.8261657,0.0,197.0,10.145038167938932,345.1163685099936,0.0,303.0,16.282442748091604,987.6835848726766,6,0,76,0,0,0,16,1,0,1,0,0,31,55,16,False
278,443,11,1,17,9,0.250087,525.410998,48.417590399999995,17227.303494518655,0.0,5650.0,1391.4,2962607.84,0.0,67547.0,9942.733333333334,292552397.7955556,0.0,45.0,12.764705882352942,136.29757785467126,0.0,62.0,13.764705882352942,260.88581314878894,1,0,13,0,0,0,2,0,0,0,0,1,0,4,1,False
279,80,50,3,129,45,1.3e-05,221.912044,19.642952960396038,2426.904861190597,0.0,4929.0,456.34653465346537,708695.9690226449,0.0,415702.0,27816.78217821782,2246163161.2198806,0.0,159.0,11.953488372093023,254.4474490715702,0.0,291.0,19.186046511627907,953.5467820443489,8,0,85,0,0,0,6,7,0,1,0,2,20,44,14,False
279,443,12,1,18,10,0.109747,374.69535,37.38181814285714,9174.011250599226,176.0,6479.0,1282.5714285714287,2264785.8163265307,327.0,168585.0,23863.64285714286,1765715465.2295918,0.0,72.0,16.333333333333332,258.6666666666667,0.0,130.0,20.61111111111111,827.5709876543211,2,0,13,0,0,0,1,0,0,0,0,2,0,5,0,False
280,22,1,0,1,1,55.462505,55.462505,55.462505,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,False
280,80,44,8,120,40,1.3e-05,121.576915,5.634600089999999,336.574674694559,0.0,1319.0,195.19,36034.23389999998,0.0,3189401.0,51888.98,100158442592.71959,0.0,648.0,14.616666666666667,3435.6363888888886,0.0,2228.0,33.50833333333333,40840.666597222225,6,0,81,0,0,0,17,0,0,1,2,0,13,39,22,False
280,443,11,2,11,9,0.60635,228.001285,29.4502077,4421.052636888097,0.0,3410.0,1409.3,1347855.8099999998,0.0,85549.0,16037.0,605242602.6,0.0,45.0,15.727272727272727,132.92561983471074,1.0,77.0,17.727272727272727,389.10743801652893,0,0,5,0,0,0,5,0,0,0,0,1,0,6,1,False
281,22,1,0,1,1,0.250163,0.250163,0.250163,0.0,104.0,104.0,104.0,0.0,104.0,104.0,104.0,0.0,3.0,3.0,3.0,0.0,2.0,2.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,False
281,80,45,4,129,54,1.5e-05,327.307107,13.98671322772277,2685.202195709519,0.0,14621.0,471.2178217821782,2468233.279286344,0.0,117542.0,21268.039603960395,848231758.9687284,0.0,42.0,9.294573643410853,82.03725737635958,0.0,91.0,15.30232558139535,410.769064359113,4,0,79,1,0,2,15,0,1,2,2,2,21,50,20,False
281,443,9,1,11,8,7.2e-05,21.421643,3.763214090909091,36.50612986848809,0.0,2416.0,738.9090909090909,520036.80991735536,0.0,2499256.0,231553.0,514273814765.2727,1.0,916.0,90.9090909090909,68102.0826446281,0.0,1731.0,163.9090909090909,245605.53719008266,2,0,5,0,0,0,3,0,0,0,0,0,1,6,2,False
282,80,55,4,142,45,0.000176,250.121001,12.886512975206612,1526.8668245321016,0.0,3750.0,386.6611570247934,315302.2736151903,0.0,7435529.0,214432.87603305784,1171119626777.7285,0.0,2385.0,47.73943661971831,57597.79830390794,0.0,5701.0,136.27464788732394,532411.9175262847,6,0,103,0,0,1,13,2,0,0,0,2,15,39,13,False
282,443,8,0,12,7,0.853601,339.265841,48.91969918181819,9428.001641242228,0.0,5908.0,1361.4545454545455,2544970.429752066,0.0,15361.0,5733.818181818182,32678440.69421488,0.0,24.0,10.833333333333334,44.138888888888886,1.0,19.0,9.833333333333334,26.97222222222222,0,0,9,0,0,0,1,0,0,0,0,1,1,3,1,False
283,80,39,0,126,46,1.4e-05,232.560441,10.244370831578946,1156.1062634238497,0.0,4331.0,274.77894736842103,242852.59324099726,0.0,439188.0,25447.852631578946,2493383065.4940715,0.0,91.0,9.238095238095237,117.24489795918366,0.0,346.0,16.88095238095238,1199.9461451247164,5,0,85,0,0,0,6,1,0,0,0,1,28,41,14,False
283,443,7,0,17,6,0.03587,273.969809,90.12800623529411,14129.968178495748,405.0,19063.0,1699.6470588235295,18909372.46366782,296.0,15749.0,2783.823529411765,16010948.615916954,7.0,41.0,12.882352941176471,59.04498269896194,8.0,44.0,12.352941176470589,69.16955017301039,0,0,11,0,0,0,6,0,0,0,0,0,0,6,0,False
284,80,45,2,125,55,1.5e-05,182.082631,7.969993294736842,787.953452303841,0.0,4993.0,353.85263157894735,511073.93617728533,0.0,565333.0,28216.042105263157,3810971869.9140162,0.0,124.0,10.032,181.982976,0.0,453.0,18.8,1891.0560000000005,2,0,81,1,0,0,12,0,0,0,0,1,28,44,16,False
284,443,16,5,20,8,0.206606,469.421152,37.1061665,10454.178257666887,0.0,102169.0,5817.05,488815862.44750017,0.0,40596.0,11049.5,165310707.45000002,2.0,120.0,21.2,846.8599999999999,3.0,93.0,19.3,462.51000000000005,0,0,11,0,0,0,4,5,0,0,0,0,0,9,5,False
285,80,49,4,137,51,8e-06,120.080994,5.770426785714285,401.29244599954365,0.0,8236.0,325.3469387755102,709756.1653477718,0.0,101382.0,20652.836734693876,696403255.0957936,0.0,43.0,8.284671532846716,70.91896211838672,0.0,79.0,13.364963503649635,331.88140018114973,5,0,82,0,0,0,12,0,2,1,0,0,35,55,17,False
285,443,10,0,12,8,0.466117,242.535055,38.666940333333336,4863.7700159736705,554.0,2515.0,1269.9166666666667,521184.7430555555,514.0,19409.0,9146.166666666666,43924406.805555545,8.0,21.0,13.583333333333334,13.743055555555555,6.0,22.0,13.0,19.5,0,0,9,0,0,0,2,1,0,0,0,0,0,3,0,False
286,22,1,0,1,1,199.864922,199.864922,199.864922,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,False
286,80,51,4,157,62,1.5e-05,137.899769,7.322153886956523,574.8521246227916,0.0,7276.0,883.3391304347826,2911174.1893383744,0.0,21557215.0,223720.6347826087,4006657263658.093,0.0,3184.0,33.904458598726116,65514.51953426101,0.0,14815.0,117.09554140127389,1390976.8252667452,2,0,96,0,0,0,14,2,1,0,0,2,40,61,13,False
286,443,10,0,12,8,1.4e-05,25.315397,6.7447013333333325,58.53354281421589,0.0,2476.0,789.75,413947.6875,1.0,15361.0,7180.583333333333,35298649.409722224,1.0,17.0,11.833333333333334,19.305555555555557,1.0,14.0,10.0,14.333333333333336,0,0,9,0,0,0,2,0,0,0,0,0,1,3,0,False
287,80,53,4,194,67,1.5e-05,243.715745,19.850588516778522,1969.4472595629052,0.0,14899.0,1004.8791946308725,4041247.34111076,0.0,47177502.0,365195.5033557047,14818499392853.447,0.0,7103.0,58.81443298969072,260100.12020406002,0.0,32423.0,197.99484536082474,5385472.066983742,5,0,117,3,0,0,22,1,2,3,0,1,40,77,23,False
287,443,11,0,13,7,0.176971,20.588886,6.94109376923077,50.65664191283557,0.0,1705.0,847.0,220846.30769230775,0.0,23035.0,8280.076923076924,50122735.30177514,5.0,21.0,12.615384615384615,19.621301775147927,3.0,23.0,12.615384615384615,26.85207100591716,0,0,9,0,0,0,4,0,0,0,0,0,0,4,1,False
288,22,1,0,1,1,202.376284,202.376284,202.376284,0.0,352.0,352.0,352.0,0.0,352.0,352.0,352.0,0.0,6.0,6.0,6.0,0.0,4.0,4.0,4.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,False
288,80,43,2,172,60,1.4e-05,122.788225,10.697039194244605,750.9845988328523,0.0,11848.0,687.0215827338129,2225049.7765126033,0.0,518384.0,29621.640287769784,4930959836.259096,0.0,319.0,15.19767441860465,1391.0888318009738,0.0,385.0,20.86627906976744,2297.15072336398,8,0,113,0,0,0,23,1,0,0,0,0,27,59,20,False
288,443,11,0,14,8,0.029607,240.5472,44.53233042857143,6657.773911511775,125.0,4843.0,1169.142857142857,1443742.979591837,141.0,15361.0,5385.928571428572,28889463.637755096,7.0,24.0,12.785714285714286,22.025510204081634,6.0,24.0,11.785714285714286,24.02551020408163,0,0,13,0,0,0,1,0,0,0,0,0,0,1,0,False
289,80,38,2,178,51,8.6e-05,351.339323,37.030777240000006,4646.933449032388,0.0,36174.0,1903.6466666666668,28299815.828488886,0.0,3921651.0,111483.4,121083869398.97328,0.0,1642.0,51.17977528089887,21496.922737028148,0.0,2732.0,74.35955056179775,52269.24150991038,4,0,117,0,0,0,27,1,0,0,2,0,27,61,18,False
289,443,8,0,10,6,0.210333,233.020114,26.6577639,4766.502353605516,554.0,4434.0,1236.7,1183387.0100000002,2277.0,40596.0,14601.7,196123108.60999998,9.0,26.0,16.8,35.760000000000005,9.0,40.0,18.6,114.84000000000003,0,0,9,0,0,0,1,0,0,0,0,0,0,1,0,False
290,80,49,3,164,58,6.9e-05,250.083123,15.705074443548387,2168.894254366037,0.0,12440.0,1003.7741935483871,5285971.868366284,0.0,250185.0,26251.3064516129,1496242097.2770548,0.0,102.0,12.115853658536585,235.4195047590718,0.0,176.0,18.304878048780488,723.882659131469,5,0,108,0,0,0,15,0,0,0,1,0,35,56,18,False
290,443,7,1,11,6,0.58588,115.431285,15.0158611,1123.6698603308394,0.0,2483.0,873.2,376344.75999999995,0.0,66737.0,16359.7,326466152.01,1.0,49.0,15.454545454545455,144.61157024793388,0.0,48.0,14.545454545454545,155.5206611570248,2,0,6,0,0,0,3,0,0,0,0,0,0,5,1,False
291,80,39,7,165,57,1.4e-05,451.55787,29.130820029850742,4855.750299770806,0.0,53356.0,1284.5298507462687,23984167.711795505,0.0,2440839.0,82113.58208955223,88682972391.49701,0.0,1018.0,29.618181818181817,10919.157245179062,0.0,1696.0,51.99393939393939,35770.309054178135,5,1,109,0,0,0,21,0,0,1,0,3,25,55,21,False
291,443,12,1,24,10,0.000152,246.929588,36.67405119047619,7088.153642830211,0.0,2111.0,588.5714285714286,366793.95918367343,0.0,18729.0,4465.714285714285,34303845.346938774,1.0,19.0,7.541666666666667,42.081597222222214,0.0,18.0,7.208333333333333,39.66493055555555,3,0,9,0,0,2,1,8,0,0,0,0,1,15,8,False
292,80,46,3,139,54,0.000158,323.334408,15.883725884615385,2736.8456903147353,0.0,9852.0,612.1442307692307,1950574.584966716,0.0,7770062.0,183246.8076923077,1020322568654.2322,0.0,3072.0,57.39568345323741,118740.80026913718,0.0,5373.0,102.27338129496403,402328.0115936029,3,0,92,0,0,0,9,1,1,0,0,6,27,47,12,False
292,443,9,0,28,7,0.008908,319.760505,32.219051785714285,4416.351420287705,0.0,4173.0,931.3214285714286,621444.9323979592,0.0,38913.0,9782.642857142857,108766580.15816328,1.0,29.0,13.035714285714286,33.463010204081634,1.0,39.0,15.321428571428571,84.57525510204081,0,0,24,0,0,0,1,2,0,0,0,0,1,4,2,False
293,80,43,4,161,47,1.5e-05,113.362338,6.875702706766917,297.19334115307936,0.0,3802.0,433.6691729323308,351805.10859856405,0.0,13312176.0,230189.53383458647,1597804223789.0308,0.0,6003.0,88.63975155279503,263811.609351491,0.0,9126.0,140.55900621118013,648242.0850275838,4,0,111,0,0,0,19,1,1,1,0,2,22,50,14,False
293,443,10,1,22,8,0.228814,273.634019,99.1136995,14274.211535554334,0.0,19063.0,1565.3,16298349.310000002,0.0,22109.0,4495.0,42696042.699999996,1.0,50.0,13.045454545454545,93.22520661157023,0.0,43.0,12.045454545454545,75.22520661157026,3,0,17,0,0,0,2,0,0,0,0,0,0,5,1,False
294,80,39,3,137,40,1.4e-05,275.264399,19.15302996666667,1932.5233864203756,0.0,20263.0,1188.25,8919063.970833335,0.0,1003464.0,98065.275,48842716645.066055,0.0,611.0,47.89051094890511,15030.12669827908,0.0,745.0,67.07299270072993,23869.55671586125,4,0,95,0,0,0,22,0,0,1,2,0,13,42,15,False
294,443,9,0,15,8,0.22551,20.642629,3.263808,26.541080131435596,118.0,1558.0,691.2666666666667,127876.7288888889,135.0,40596.0,11173.0,155679276.53333333,8.0,26.0,13.933333333333334,28.46222222222222,6.0,40.0,14.933333333333334,107.79555555555555,0,0,14,0,0,0,1,0,0,0,0,0,0,1,0,False
295,22,1,1,1,1,9.524685,9.524685,9.524685,0.0,2117.0,2117.0,2117.0,0.0,2152.0,2152.0,2152.0,0.0,16.0,16.0,16.0,0.0,18.0,18.0,18.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False
295,80,42,6,191,48,1e-05,429.811128,8.98101707784431,1241.2861689587078,0.0,18362.0,540.3413173652694,2714133.94937072,0.0,4225563.0,73180.60479041917,123921695868.57436,0.0,869.0,27.74869109947644,6757.884487815576,0.0,2903.0,48.98429319371728,51811.14635015488,1,1,123,0,0,0,38,1,0,2,2,0,23,67,38,False
295,443,11,0,13,10,0.429465,278.295598,57.03892992307692,8507.443558259853,0.0,4337.0,980.7692307692307,1304306.6390532544,0.0,15361.0,4476.7692307692305,28384260.792899407,3.0,23.0,11.538461538461538,31.4792899408284,2.0,18.0,10.461538461538462,24.55621301775148,0,1,9,0,0,0,3,0,0,0,0,0,0,3,2,False
296,80,42,4,149,49,1.5e-05,280.065496,14.933129295999997,2018.038906153395,0.0,40562.0,1675.016,33996237.679744005,0.0,3162580.0,61905.592,87393922478.33752,0.0,906.0,21.322147651006713,6119.721724246653,0.0,2171.0,41.61073825503356,36084.47934777713,2,2,94,1,0,2,19,2,2,2,2,2,19,53,22,False
296,443,7,3,7,5,0.000144,16.103244,6.902697857142856,32.39016909586441,0.0,753.0,285.14285714285717,111357.26530612244,0.0,15361.0,3038.5714285714284,26971908.244897958,1.0,17.0,7.0,28.857142857142858,1.0,14.0,6.571428571428571,16.530612244897956,0,2,3,0,0,0,1,0,0,0,0,0,1,2,3,False
297,22,2,0,2,2,1.4e-05,0.007124,0.003569,1.2638025e-05,0.0,0.0,0.0,0.0,0.0,32.0,16.0,256.0,0.0,0.0,0.0,0.0,2.0,4.0,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,False
297,80,54,6,135,45,1.4e-05,217.619879,7.403661601769911,939.5577142611836,0.0,4310.0,592.4601769911504,940245.3811574905,0.0,102636.0,19096.04424778761,614695151.2281309,0.0,41.0,9.6,69.36592592592591,0.0,80.0,15.125925925925927,311.1767352537721,7,1,96,0,0,0,9,2,0,1,0,2,17,38,16,False
297,443,10,1,13,6,0.203224,469.461413,43.40633030769231,15197.184332797748,0.0,1723.0,842.6923076923077,269984.3668639053,0.0,15361.0,6657.076923076923,27644292.99408284,3.0,79.0,16.615384615384617,342.3905325443787,3.0,76.0,15.846153846153847,315.20710059171597,0,1,9,0,0,0,3,0,0,0,0,0,0,3,2,False
298,80,35,4,110,32,1.4e-05,196.73577,9.55896309375,956.7232322395985,0.0,3513.0,330.7291666666667,224179.4683159722,0.0,100838.0,24457.8125,775558094.2356772,0.0,58.0,11.381818181818181,86.56330578512396,0.0,79.0,18.918181818181818,408.093305785124,3,0,83,0,0,1,10,0,0,0,0,1,12,27,12,False
298,443,12,2,16,9,0.255486,261.972797,44.069248933333334,7434.280766797427,0.0,4830.0,1139.0666666666666,1788306.3288888894,0.0,15361.0,3727.0666666666666,20332899.52888889,1.0,23.0,10.5,37.99999999999999,0.0,25.0,10.375,35.984375,2,0,13,0,0,0,1,0,0,0,0,0,0,3,1,False
299,22,1,1,2,1,3.001494,3.001494,3.001494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.5,0.25,0.0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,False
299,80,55,6,250,46,1.4e-05,392.537935,15.92983716888889,3131.283392145971,0.0,24548.0,673.7244444444444,5436651.515180247,0.0,121650.0,15880.226666666667,549782450.2019556,0.0,59.0,10.012,83.18785600000001,0.0,89.0,14.324,280.27502400000003,4,2,211,0,1,0,7,1,1,1,3,1,18,37,15,False
299,443,8,2,16,6,0.220586,310.426363,23.277455666666665,5897.033973347666,0.0,4434.0,808.8666666666667,1062177.848888889,0.0,40596.0,11390.2,166939972.56,1.0,26.0,12.9375,61.18359375,0.0,38.0,13.25,122.81250000000003,0,1,10,0,2,0,1,0,1,0,1,0,0,5,4,False
300,22,2,0,2,2,7e-06,2.901561,1.450784,2.1047539037289997,0.0,2436.0,1218.0,1483524.0,0.0,2828.0,1414.0,1999396.0,0.0,16.0,8.0,64.0,2.0,17.0,9.5,56.25,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,False
300,80,51,2,140,53,0.000196,208.09536,8.048629873786407,758.962327042559,0.0,27436.0,700.1553398058253,7574533.839947215,0.0,861145.0,70366.16504854368,29786237622.953346,0.0,250.0,18.228571428571428,1458.2191836734694,0.0,638.0,41.02142857142857,12525.592397959179,2,0,96,0,0,2,5,0,0,1,0,0,34,44,9,False
300,443,11,2,17,10,0.031328,115.449826,17.513843588235293,1065.8638696494568,0.0,2483.0,924.2941176470588,523729.5017301038,0.0,26916.0,7531.529411764706,52252149.307958476,1.0,19.0,11.294117647058824,18.91349480968858,6.0,26.0,11.058823529411764,28.408304498269896,0,1,11,0,0,0,5,0,0,0,0,0,0,5,1,False
301,22,2,0,2,2,0.272007,3.386224,1.8291155,2.42458688077225,96.0,104.0,100.0,16.0,104.0,7040.0,3572.0,12027024.0,3.0,26.0,14.5,132.25,2.0,26.0,14.0,144.0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,False
301,80,38,3,127,38,0.000157,302.114613,28.330565825688076,3472.6369242874575,0.0,12401.0,847.6422018348624,2896800.4683107487,0.0,737635.0,43303.94495412844,12014671260.80431,0.0,272.0,16.62204724409449,1084.644553289107,0.0,576.0,30.96062992125984,5782.620497240994,7,1,95,0,0,0,8,1,0,0,0,2,13,31,17,False
301,443,8,2,9,8,7.5e-05,93.806518,16.7760975,885.7793893801286,0.0,1558.0,592.125,295835.359375,0.0,15361.0,4940.875,29823979.359375004,1.0,18.0,8.222222222222221,44.617283950617285,0.0,16.0,7.333333333333333,32.0,2,1,4,0,0,0,1,0,0,0,0,0,1,4,2,False
302,22,1,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False
302,80,43,1,129,41,1.4e-05,5521.296344,77.25948197321429,272391.60308285104,0.0,129166.0,2159.7410714285716,163827177.6740274,0.0,467411.0,28827.366071428572,4059006937.089206,0.0,254.0,14.728682170542635,714.9108827594495,0.0,340.0,23.930232558139537,2176.6230394808003,4,1,95,0,0,0,12,1,0,1,0,1,14,33,19,False
